t_s,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z
9.949398994445800781e+00,2.601327841705938226e-01,-2.239574522864939271e-02,2.947162707357935396e-01,2.782085088538689965e-01,-6.245877185679213697e-03,2.940893256062341865e-01,-1.807572468327517390e-02,-1.614986804297018075e-02,6.269451295593531093e-04
9.969116210937500000e+00,2.597900863905144853e-01,-2.264442639839061786e-02,2.947162707357935396e-01,2.782085088538689965e-01,-6.245877185679213697e-03,2.940893256062341865e-01,-1.841842246335451128e-02,-1.639854921271140242e-02,6.269451295593531093e-04
9.990244388580322266e+00,2.594307357289905580e-01,-2.290212130955876849e-02,2.947162707357935396e-01,2.773330138248559784e-01,-6.949779318249138527e-03,2.940783476271604524e-01,-1.790227809586542040e-02,-1.595234199130962996e-02,6.379231086330872103e-04
1.000912451744079590e+01,2.591071898643954041e-01,-2.313140019019349278e-02,2.947162707357935396e-01,2.760153123886524562e-01,-8.009217487852219458e-03,2.940618247477462810e-01,-1.690812252425705209e-02,-1.512218270234127332e-02,6.544459880472586200e-04
1.002913045883178711e+01,2.587659798169604786e-01,-2.337033109450080068e-02,2.947162707357935396e-01,2.760153123886524562e-01,-8.009217487852219458e-03,2.940618247477462810e-01,-1.724933257169197764e-02,-1.536111360664858122e-02,6.544459880472586200e-04
1.004952335357666016e+01,2.584247157184972887e-01,-2.360630334683963202e-02,2.947162707357935396e-01,2.760153123886524562e-01,-8.009217487852219458e-03,2.940618247477462810e-01,-1.759059667015516748e-02,-1.559708585898741257e-02,6.544459880472586200e-04
1.006900572776794434e+01,2.580881082185542130e-01,-2.383606559034186223e-02,2.947162707357935396e-01,2.760153123886524562e-01,-8.009217487852219458e-03,2.940618247477462810e-01,-1.792720417009824319e-02,-1.582684810248964277e-02,6.544459880472586200e-04
1.008999872207641602e+01,2.577435435641130534e-01,-2.406812645986999843e-02,2.947162707357935396e-01,2.754344534118005616e-01,-8.577978421453838834e-03,2.940537381271210449e-01,-1.769090984768750818e-02,-1.549014803841615960e-02,6.625326086724947494e-04
1.010957145690917969e+01,2.574059282671243842e-01,-2.429237618958430059e-02,2.947162707357935396e-01,2.744657888673136537e-01,-9.526467766759456543e-03,2.940402525428458258e-01,-1.705986060018926942e-02,-1.476590842282484405e-02,6.760181929477138141e-04
1.012907409667968750e+01,2.570784860662199689e-01,-2.450685456796702910e-02,2.947162707357935396e-01,2.744657888673136537e-01,-9.526467766759456543e-03,2.940402525428458258e-01,-1.738730280109368476e-02,-1.498038680120757256e-02,6.760181929477138141e-04
1.014927411079406738e+01,2.567430760277027435e-01,-2.472341919316232289e-02,2.947162707357935396e-01,2.744657888673136537e-01,-9.526467766759456543e-03,2.940402525428458258e-01,-1.772271283961091015e-02,-1.519695142640286635e-02,6.760181929477138141e-04
1.016914272308349609e+01,2.564099903982388073e-01,-2.493528926560012460e-02,2.947162707357935396e-01,2.744657888673136537e-01,-9.526467766759456543e-03,2.940402525428458258e-01,-1.805579846907484631e-02,-1.540882149884066805e-02,6.760181929477138141e-04
1.018908429145812988e+01,2.560788412684219528e-01,-2.514271598146304576e-02,2.947162707357935396e-01,2.738300923336678405e-01,-1.009768043333905338e-02,2.940594928109591666e-01,-1.775125106524588769e-02,-1.504503554812399238e-02,6.567779248343730281e-04
1.020906567573547363e+01,2.557482727476224627e-01,-2.534652820987735172e-02,2.947162707357935396e-01,2.725927834786157633e-01,-1.120947899298102741e-02,2.940969417395756236e-01,-1.684451073099330065e-02,-1.413704921689632431e-02,6.193289962179160391e-04
1.022912454605102539e+01,2.554177226726619399e-01,-2.554702361210924033e-02,2.947162707357935396e-01,2.725927834786157633e-01,-1.120947899298102741e-02,2.940969417395756236e-01,-1.717506080595382345e-02,-1.433754461912821292e-02,6.193289962179160391e-04
1.024911236763000488e+01,2.550893664056759214e-01,-2.574285779907518196e-02,2.947162707357935396e-01,2.725927834786157633e-01,-1.120947899298102741e-02,2.940969417395756236e-01,-1.750341707293984195e-02,-1.453337880609415454e-02,6.193289962179160391e-04
1.026926922798156738e+01,2.547624263744237005e-01,-2.593449104135255381e-02,2.947162707357935396e-01,2.725927834786157633e-01,-1.120947899298102741e-02,2.940969417395756236e-01,-1.783035710419206277e-02,-1.472501204837152640e-02,6.193289962179160391e-04
1.028924560546875000e+01,2.544351744502921786e-01,-2.612289419597178461e-02,2.947162707357935396e-01,2.720383432971510973e-01,-1.166285821597660977e-02,2.940947308444439301e-01,-1.760316884685891869e-02,-1.446003597999517484e-02,6.215398913496095190e-04
1.031110763549804688e+01,2.540969635578487762e-01,-2.631395473225572185e-02,2.947162707357935396e-01,2.708139115083465498e-01,-1.266410587366412557e-02,2.940898482793423696e-01,-1.671694795049777360e-02,-1.364984885859159627e-02,6.264224564511700066e-04
1.032921957969665527e+01,2.537867881393111036e-01,-2.648585726445831789e-02,2.947162707357935396e-01,2.708139115083465498e-01,-1.266410587366412557e-02,2.940898482793423696e-01,-1.702712336903544621e-02,-1.382175139079419232e-02,6.264224564511700066e-04
1.034901618957519531e+01,2.534646954462086432e-01,-2.666094363923450505e-02,2.947162707357935396e-01,2.708139115083465498e-01,-1.266410587366412557e-02,2.940898482793423696e-01,-1.734921606213790657e-02,-1.399683776557037948e-02,6.264224564511700066e-04
1.036917376518249512e+01,2.531414868246784078e-01,-2.683307291327907337e-02,2.947162707357935396e-01,2.708139115083465498e-01,-1.266410587366412557e-02,2.940898482793423696e-01,-1.767242468366814201e-02,-1.416896703961494780e-02,6.264224564511700066e-04
1.038924670219421387e+01,2.528219716113724314e-01,-2.699966524161006784e-02,2.947162707357935396e-01,2.701416238009147763e-01,-1.319376033479325791e-02,2.940995190369932732e-01,-1.731965218954234498e-02,-1.380590490681680993e-02,6.167516988002663680e-04
1.040907549858093262e+01,2.525035057453243192e-01,-2.716211710385333516e-02,2.947162707357935396e-01,2.688310303021672065e-01,-1.422629697894854661e-02,2.941183717275380749e-01,-1.632752455684288728e-02,-1.293582012490478855e-02,5.978990082554647145e-04
1.042921805381774902e+01,2.521849153785444830e-01,-2.732098072450890244e-02,2.947162707357935396e-01,2.688310303021672065e-01,-1.422629697894854661e-02,2.941183717275380749e-01,-1.664611492362272349e-02,-1.309468374556035583e-02,5.978990082554647145e-04
1.044908213615417480e+01,2.518688306809633293e-01,-2.747492291358009237e-02,2.947162707357935396e-01,2.688310303021672065e-01,-1.422629697894854661e-02,2.941183717275380749e-01,-1.696219962120387725e-02,-1.324862593463154575e-02,5.978990082554647145e-04
1.047041940689086914e+01,2.515525422960345758e-01,-2.762523982841310136e-02,2.947162707357935396e-01,2.688310303021672065e-01,-1.422629697894854661e-02,2.941183717275380749e-01,-1.727848800613263069e-02,-1.339894284946455474e-02,5.978990082554647145e-04
1.048907709121704102e+01,2.512404670197712075e-01,-2.776983983131383824e-02,2.947162707357935396e-01,2.682655765526728575e-01,-1.467165880962000707e-02,2.941228574009179253e-01,-1.702510953290164997e-02,-1.309818102169383117e-02,5.934133348756143178e-04
1.050914454460144043e+01,2.509275364366416738e-01,-2.791106724683542137e-02,2.947162707357935396e-01,2.671344505784033485e-01,-1.556255454613459863e-02,2.941318304808145934e-01,-1.620691414176167466e-02,-1.234851270070082274e-02,5.844402549789462498e-04
1.052933979034423828e+01,2.506142061651844277e-01,-2.804862838920929580e-02,2.947162707357935396e-01,2.671344505784033485e-01,-1.556255454613459863e-02,2.941318304808145934e-01,-1.652024441321892079e-02,-1.248607384307469717e-02,5.844402549789462498e-04
1.054905414581298828e+01,2.503069794716373808e-01,-2.817970796551473242e-02,2.947162707357935396e-01,2.671344505784033485e-01,-1.556255454613459863e-02,2.941318304808145934e-01,-1.682747110676596769e-02,-1.261715341938013379e-02,5.844402549789462498e-04
1.056908512115478516e+01,2.499984489064003557e-01,-2.830748990657637118e-02,2.947162707357935396e-01,2.671344505784033485e-01,-1.556255454613459863e-02,2.941318304808145934e-01,-1.713600167200299285e-02,-1.274493536044177255e-02,5.844402549789462498e-04
1.058912396430969238e+01,2.496910390797804635e-01,-2.843090038020408897e-02,2.947162707357935396e-01,2.665730630237942989e-01,-1.604040833728502188e-02,2.941439782903307876e-01,-1.688202394401383533e-02,-1.239049204291906708e-02,5.722924454627520419e-04
1.060933637619018555e+01,2.493856231363806575e-01,-2.854958128470957632e-02,2.947162707357935396e-01,2.654679133216379938e-01,-1.698111315097099866e-02,2.941678925149309731e-01,-1.608229018525733633e-02,-1.156846813373857766e-02,5.483782208625664900e-04
1.063002896308898926e+01,2.490735912855215894e-01,-2.866671794341947577e-02,2.947162707357935396e-01,2.654679133216379938e-01,-1.698111315097099866e-02,2.941678925149309731e-01,-1.639432203611640437e-02,-1.168560479244847711e-02,5.483782208625664900e-04
1.065005922317504883e+01,2.487658208113456559e-01,-2.877810893854224408e-02,2.947162707357935396e-01,2.654679133216379938e-01,-1.698111315097099866e-02,2.941678925149309731e-01,-1.670209251029233788e-02,-1.179699578757124542e-02,5.483782208625664900e-04
1.066915440559387207e+01,2.484764823232337438e-01,-2.887900875208267160e-02,2.947162707357935396e-01,2.654679133216379938e-01,-1.698111315097099866e-02,2.941678925149309731e-01,-1.699143099840424997e-02,-1.189789560111167294e-02,5.483782208625664900e-04
1.068912863731384277e+01,2.481775011796954478e-01,-2.897931493524373917e-02,2.947162707357935396e-01,2.649106260375043154e-01,-1.739342402737590124e-02,2.941739999509825343e-01,-1.673312485780886760e-02,-1.158589090786783793e-02,5.422707848110053241e-04
1.070928668975830078e+01,2.478786635784387404e-01,-2.907548580887512821e-02,2.947162707357935396e-01,2.638014891034992648e-01,-1.821402272814042628e-02,2.941861552308350225e-01,-1.592282552506052440e-02,-1.086146308073470193e-02,5.301155049585171142e-04
1.072948622703552246e+01,2.475787649324926454e-01,-2.916781838786473499e-02,2.947162707357935396e-01,2.638014891034992648e-01,-1.821402272814042628e-02,2.941861552308350225e-01,-1.622272417100661945e-02,-1.095379565972430871e-02,5.301155049585171142e-04
1.074961900711059570e+01,2.472808563110215907e-01,-2.925531981481976213e-02,2.947162707357935396e-01,2.638014891034992648e-01,-1.821402272814042628e-02,2.941861552308350225e-01,-1.652063279247767413e-02,-1.104129708667933585e-02,5.301155049585171142e-04
1.076926708221435547e+01,2.469905293049027284e-01,-2.933647813163996546e-02,2.947162707357935396e-01,2.638014891034992648e-01,-1.821402272814042628e-02,2.941861552308350225e-01,-1.681095979859653644e-02,-1.112245540349953918e-02,5.301155049585171142e-04
1.079000949859619141e+01,2.466856164104295202e-01,-2.941726150035526427e-02,2.947162707357935396e-01,2.630525985678252576e-01,-1.878801401598804641e-02,2.941775231561967741e-01,-1.636698215739573747e-02,-1.062924748436721786e-02,5.387475795967655579e-04
1.080894374847412109e+01,2.464084128036758692e-01,-2.948667585874838876e-02,2.947162707357935396e-01,2.618391940095332604e-01,-1.971803464239018158e-02,2.941635368681952412e-01,-1.543078120585739121e-02,-9.768641216358207174e-03,5.527338675982984562e-04
1.082905197143554688e+01,2.461174860911075901e-01,-2.955532819308531733e-02,2.947162707357935396e-01,2.618391940095332604e-01,-1.971803464239018158e-02,2.941635368681952412e-01,-1.572170791842567028e-02,-9.837293550695135752e-03,5.527338675982984562e-04
1.084919691085815430e+01,2.458298428982109429e-01,-2.961890458811874960e-02,2.947162707357935396e-01,2.618391940095332604e-01,-1.971803464239018158e-02,2.941635368681952412e-01,-1.600935111132231747e-02,-9.900869945728568017e-03,5.527338675982984562e-04
1.086943125724792480e+01,2.455414720604342516e-01,-2.967827229579653517e-02,2.947162707357935396e-01,2.618391940095332604e-01,-1.971803464239018158e-02,2.941635368681952412e-01,-1.629772194909900884e-02,-9.960237653406353586e-03,5.527338675982984562e-04
1.088924098014831543e+01,2.452565574577261209e-01,-2.973255495584393310e-02,2.947162707357935396e-01,2.610959656586442912e-01,-2.019522831219249664e-02,2.941853185241022350e-01,-1.583940820091817026e-02,-9.537326643651436453e-03,5.309522116913045764e-04
1.090897560119628906e+01,2.449750985980339024e-01,-2.978183439516948749e-02,2.947162707357935396e-01,2.597002131098928857e-01,-2.109137857351925729e-02,2.942262235860685915e-01,-1.472511451185898324e-02,-8.690455821650230200e-03,4.900471497249481168e-04
1.092907881736755371e+01,2.446918142372739857e-01,-2.982699464581222218e-02,2.947162707357935396e-01,2.597002131098928857e-01,-2.109137857351925729e-02,2.942262235860685915e-01,-1.500839887261889993e-02,-8.735616072292964884e-03,4.900471497249481168e-04
1.094982481002807617e+01,2.444065992943893761e-01,-2.986788216321782305e-02,2.947162707357935396e-01,2.597002131098928857e-01,-2.109137857351925729e-02,2.942262235860685915e-01,-1.529361381550350951e-02,-8.776503589698565755e-03,4.900471497249481168e-04
1.096938014030456543e+01,2.441327908767321753e-01,-2.990273183892260683e-02,2.947162707357935396e-01,2.597002131098928857e-01,-2.109137857351925729e-02,2.942262235860685915e-01,-1.556742223316071039e-02,-8.811353265403349538e-03,4.900471497249481168e-04
1.098911738395690918e+01,2.438547013682259568e-01,-2.993363131416701059e-02,2.947162707357935396e-01,2.590106786878102474e-01,-2.145654022526667301e-02,2.942249617415663154e-01,-1.515597731958429062e-02,-8.477091088900337579e-03,4.913089942272241828e-04
1.100906276702880859e+01,2.435799848269254997e-01,-2.995962707692223850e-02,2.947162707357935396e-01,2.576334582631765735e-01,-2.218588464807378161e-02,2.942224414351600759e-01,-1.405347343625107381e-02,-7.773742428848456898e-03,4.938293006334637525e-04
1.102907729148864746e+01,2.433056646255728483e-01,-2.998101096844250565e-02,2.947162707357935396e-01,2.576334582631765735e-01,-2.218588464807378161e-02,2.942224414351600759e-01,-1.432779363760372515e-02,-7.795126320368724049e-03,4.938293006334637525e-04
1.104957079887390137e+01,2.430332880967833453e-01,-2.999763701108678488e-02,2.947162707357935396e-01,2.576334582631765735e-01,-2.218588464807378161e-02,2.942224414351600759e-01,-1.460017016639322818e-02,-7.811752363013003270e-03,4.938293006334637525e-04
1.106900024414062500e+01,2.427630314588153648e-01,-3.000951263675839115e-02,2.947162707357935396e-01,2.576334582631765735e-01,-2.218588464807378161e-02,2.942224414351600759e-01,-1.487042680436120867e-02,-7.823627988684609541e-03,4.938293006334637525e-04
1.108902549743652344e+01,2.424935469614160621e-01,-3.001668519801212881e-02,2.947162707357935396e-01,2.570054041776056453e-01,-2.257631625031024381e-02,2.942375193430147307e-01,-1.451185721618958313e-02,-7.440368947701885005e-03,4.787513927788089596e-04
1.110946750640869141e+01,2.422221340352793129e-01,-3.001910718630707714e-02,2.947162707357935396e-01,2.557538495854848604e-01,-2.335434870947964564e-02,2.942675658394051652e-01,-1.353171555020554750e-02,-6.664758476827431499e-03,4.487048963883744079e-04
1.112914896011352539e+01,2.419601911303527197e-01,-3.001678818855808145e-02,2.947162707357935396e-01,2.557538495854848604e-01,-2.335434870947964564e-02,2.942675658394051652e-01,-1.379365845513214062e-02,-6.662439479078435811e-03,4.487048963883744079e-04
1.114904785156250000e+01,2.416963254539470640e-01,-3.000973961513174471e-02,2.947162707357935396e-01,2.557538495854848604e-01,-2.335434870947964564e-02,2.942675658394051652e-01,-1.405752413153779634e-02,-6.655390905652099065e-03,4.487048963883744079e-04
1.116906166076660156e+01,2.414342946729432227e-01,-2.999797005477161313e-02,2.947162707357935396e-01,2.557538495854848604e-01,-2.335434870947964564e-02,2.942675658394051652e-01,-1.431955491254163770e-02,-6.643621345291967489e-03,4.487048963883744079e-04
1.118920326232910156e+01,2.411731900782205784e-01,-2.998142246167710342e-02,2.947162707357935396e-01,2.550080355210325722e-01,-2.364036235000362488e-02,2.942686747332975417e-01,-1.383484544281199380e-02,-6.341060111673478550e-03,4.475960024959979577e-04
